"Date","O UNEMP NSW FEMALES","B1 UNEMP NSW FEMALES","SER UNEMP NSW FEMALES","MULT UNEMP NSW FEMALES","SAMP ERR UNEMP NSW FEMALES","O UNEMP NSW MALES","B1 UNEMP NSW MALES","SER UNEMP NSW MALES","MULT UNEMP NSW MALES","SAMP ERR UNEMP NSW MALES","O UNEMP NSW PERSONS","B1 UNEMP NSW PERSONS","SER UNEMP NSW PERSONS","MULT UNEMP NSW PERSONS","SAMP ERR UNEMP NSW PERSONS","O UNEMP VIC FEMALES","B1 UNEMP VIC FEMALES","SER UNEMP VIC FEMALES","MULT UNEMP VIC FEMALES","SAMP ERR UNEMP VIC FEMALES","O UNEMP VIC MALES","B1 UNEMP VIC MALES","SER UNEMP VIC MALES","MULT UNEMP VIC MALES","SAMP ERR UNEMP VIC MALES","O UNEMP VIC PERSONS","B1 UNEMP VIC PERSONS","SER UNEMP VIC PERSONS","MULT UNEMP VIC PERSONS","SAMP ERR UNEMP VIC PERSONS","O UNEMP QLD FEMALES","B1 UNEMP QLD FEMALES","SER UNEMP QLD FEMALES","MULT UNEMP QLD FEMALES","SAMP ERR UNEMP QLD FEMALES","O UNEMP QLD MALES","B1 UNEMP QLD MALES","SER UNEMP QLD MALES","MULT UNEMP QLD MALES","SAMP ERR UNEMP QLD MALES","O UNEMP QLD PERSONS","B1 UNEMP QLD PERSONS","SER UNEMP QLD PERSONS","MULT UNEMP QLD PERSONS","SAMP ERR UNEMP QLD PERSONS","O UNEMP SA FEMALES","B1 UNEMP SA FEMALES","SER UNEMP SA FEMALES","MULT UNEMP SA FEMALES","SAMP ERR UNEMP SA FEMALES","O UNEMP SA MALES","B1 UNEMP SA MALES","SER UNEMP SA MALES","MULT UNEMP SA MALES","SAMP ERR UNEMP SA MALES","O UNEMP SA PERSONS","B1 UNEMP SA PERSONS","SER UNEMP SA PERSONS","MULT UNEMP SA PERSONS","SAMP ERR UNEMP SA PERSONS","O UNEMP WA FEMALES","B1 UNEMP WA FEMALES","SER UNEMP WA FEMALES","MULT UNEMP WA FEMALES","SAMP ERR UNEMP WA FEMALES","O UNEMP WA MALES","B1 UNEMP WA MALES","SER UNEMP WA MALES","MULT UNEMP WA MALES","SAMP ERR UNEMP WA MALES","O UNEMP WA PERSONS","B1 UNEMP WA PERSONS","SER UNEMP WA PERSONS","MULT UNEMP WA PERSONS","SAMP ERR UNEMP WA PERSONS","O UNEMP TAS FEMALES","B1 UNEMP TAS FEMALES","SER UNEMP TAS FEMALES","MULT UNEMP TAS FEMALES","SAMP ERR UNEMP TAS FEMALES","O UNEMP TAS MALES","B1 UNEMP TAS MALES","SER UNEMP TAS MALES","MULT UNEMP TAS MALES","SAMP ERR UNEMP TAS MALES","O UNEMP TAS PERSONS","B1 UNEMP TAS PERSONS","SER UNEMP TAS PERSONS","MULT UNEMP TAS PERSONS","SAMP ERR UNEMP TAS PERSONS","O UNEMP NT FEMALES","B1 UNEMP NT FEMALES","SER UNEMP NT FEMALES","MULT UNEMP NT FEMALES","SAMP ERR UNEMP NT FEMALES","O UNEMP NT MALES","B1 UNEMP NT MALES","SER UNEMP NT MALES","MULT UNEMP NT MALES","SAMP ERR UNEMP NT MALES","O UNEMP NT PERSONS","B1 UNEMP NT PERSONS","SER UNEMP NT PERSONS","MULT UNEMP NT PERSONS","SAMP ERR UNEMP NT PERSONS","O UNEMP ACT FEMALES","B1 UNEMP ACT FEMALES","SER UNEMP ACT FEMALES","MULT UNEMP ACT FEMALES","SAMP ERR UNEMP ACT FEMALES","O UNEMP ACT MALES","B1 UNEMP ACT MALES","SER UNEMP ACT MALES","MULT UNEMP ACT MALES","SAMP ERR UNEMP ACT MALES","O UNEMP ACT PERSONS","B1 UNEMP ACT PERSONS","SER UNEMP ACT PERSONS","MULT UNEMP ACT PERSONS","SAMP ERR UNEMP ACT PERSONS","O UNEMP AUS MALES PT","B1 UNEMP AUS MALES PT","SER UNEMP AUS MALES PT","MULT UNEMP AUS MALES PT","SAMP ERR UNEMP AUS MALES PT","O UNEMP AUS FEMALES PT","B1 UNEMP AUS FEMALES PT","SER UNEMP AUS FEMALES PT","MULT UNEMP AUS FEMALES PT","SAMP ERR UNEMP AUS FEMALES PT","O UNEMP AUS ADULT MALES FT","B1 UNEMP AUS ADULT MALES FT","SER UNEMP AUS ADULT MALES FT","MULT UNEMP AUS ADULT MALES FT","SAMP ERR UNEMP AUS ADULT MALES FT","O UNEMP AUS ADULT FEMALES FT","B1 UNEMP AUS ADULT FEMALES FT","SER UNEMP AUS ADULT FEMALES FT","MULT UNEMP AUS ADULT FEMALES FT","SAMP ERR UNEMP AUS ADULT FEMALES FT","O UNEMP AUS JUNIOR MALES FT","B1 UNEMP AUS JUNIOR MALES FT","SER UNEMP AUS JUNIOR MALES FT","MULT UNEMP AUS JUNIOR MALES FT","SAMP ERR UNEMP AUS JUNIOR MALES FT","O UNEMP AUS JUNIOR FEMALES FT","B1 UNEMP AUS JUNIOR FEMALES FT","SER UNEMP AUS JUNIOR FEMALES FT","MULT UNEMP AUS JUNIOR FEMALES FT","SAMP ERR UNEMP AUS JUNIOR FEMALES FT","O UNEMP AUS FEMALES","B1 UNEMP AUS FEMALES","SER UNEMP AUS FEMALES","MULT UNEMP AUS FEMALES","SAMP ERR UNEMP AUS FEMALES","O UNEMP AUS MALES","B1 UNEMP AUS MALES","SER UNEMP AUS MALES","MULT UNEMP AUS MALES","SAMP ERR UNEMP AUS MALES","O UNEMP AUS PERSONS","B1 UNEMP AUS PERSONS","SER UNEMP AUS PERSONS","MULT UNEMP AUS PERSONS","SAMP ERR UNEMP AUS PERSONS"
"FEB1978",80.18286,82.74045,50.6093634078625,1.58434832214355,29.5734965921375,93.91976,96.09719,58.1919842264233,1.61396386888203,35.7277757735766,174.10262,178.83764,108.801347634286,1.60018808393083,65.3012723657141,55.35877,57.12455,35.4522471245549,1.56150242904229,19.9065228754451,59.31315,60.68826,37.2943254152189,1.59040683373766,22.0188245847811,114.67192,117.81281,72.7465725397737,1.57632058798789,41.9253474602262,34.42594,35.52403,29.0262644805455,1.18602722796361,5.39967551945445,45.01711,46.06079,23.240270674272,1.93703036556437,21.776839325728,79.44305,81.58482,52.2665351548175,1.5199601382545,27.1765148451825,22.74513,23.47063,15.8854017759312,1.43182591921989,6.85972822406877,22.80597,23.33471,15.5806297345163,1.46373865425202,7.22534026548367,45.5511,46.80534,31.4660315104476,1.44762773738645,14.0850684895524,21.91228,22.53886,16.994616738623,1.28936594081588,4.917663261377,21.05213,21.5402,16.3880802874023,1.28460012587216,4.66404971259774,42.96441,44.07906,2.7217804261563,15.7854063417872,40.2426295738437,6.09212,6.26633,4.63059246678004,1.31562430589714,1.46152753321996,7.22033,7.38772,5.35827522532448,1.34751010285456,1.86205477467552,13.31245,13.65405,9.98886769210451,1.33272863455009,3.32358230789548,2.0174,2.08175,2.17940236042209,0.925666612386933,-0.162002360422087,2.67323,2.72974,1.55515621764416,1.71894628312619,1.11807378235584,4.69063,4.81149,3.73455857806624,1.25600654051832,0.956071421933757,3.6599,3.76455,2.88781587103564,1.26735919582278,0.77208412896436,4.42073,4.51418,3.4686381096462,1.27448579536333,0.952091890353803,8.08063,8.27873,6.35645398068184,1.27124809281373,1.72417601931816,19.36698,20.05526,15.0806594421789,1.28422633468088,4.28632055782106,62.42422,66.28464,43.9943751368747,1.418913663526,18.4298448631253,161.43355,163.89403,2.15968389180836,74.7486938307567,159.273866108192,90.02029,90.30888,61.8347737777387,1.45581983243882,28.1855162222613,75.62189,74.5337,1179691.95607159,6.41030818348744e-05,-1179616.33418159,73.94989,73.12359,1.47713363330327,50.0631008141275,72.4727563666967,226.3944,229.71711,143.819463182744,1.57415689775126,82.5749368172556,256.42242,258.48299,161.21935882798,1.59051879292983,95.2030611720194,482.81682,488.2001,288.082157516334,1.675969189354,194.734662483666
"MAR1978",73.46624,71.6119,49.5980058492218,1.48123374603684,23.8682341507782,77.46773,77.93311,50.9728963292799,1.51978277827428,26.4948336707201,150.93397,149.54501,100.570902178502,1.50077176132029,50.3630678214983,54.49523,53.11973,36.0099824599631,1.51333675490093,18.4852475400369,49.94429,50.24433,31.8548834384173,1.56786918076638,18.0894065615826,104.43952,103.36406,67.8648658983804,1.53893356477541,36.5746541016196,33.90989,33.05398,36.5512884457107,0.927734464145254,-2.64139844571068,40.67693,40.92129,13.7453071545008,2.95933219554724,26.9316228454992,74.58682,73.97527,50.2965956002115,1.48293973200219,24.2902243997885,17.88683,17.43535,12.5841540177688,1.42137723161556,5.30267598223125,21.64732,21.856,15.0492167651888,1.43843499218335,6.59810323481116,39.53415,39.29135,27.6333707829576,1.43066693927843,11.9007792170424,16.93256,16.42594,6.87547234485999,2.46274861575999,10.05708765514,17.72219,17.82866,6.33361869439259,2.79811445164676,11.3885713056074,34.65475,34.2546,13.2090910392526,2.62355296795357,21.4456589607474,4.7743,4.63145,3.46936473687024,1.37613089487586,1.30493526312976,6.80502,6.84591,4.89462916358972,1.39030348828494,1.91039083641027,11.57932,11.47736,8.36399390045997,1.38442473031493,3.21532609954003,1.09441,1.06679,1.5825811963332,0.6915348182676,-0.488171196333198,2.10808,2.11651,0.81262462192567,2.59416210525901,1.29545537807433,3.20249,3.1833,2.39520581825887,1.33704167532791,0.807284181741132,2.48077,2.40655,1.87289660555077,1.32456324211793,0.607873394449226,3.43817,3.45191,2.6368428827104,1.30389642194605,0.801327117289599,5.91894,5.85846,4.50973948826117,1.31247936059432,1.40920051173883,17.51424,18.29161,14.1904218890662,1.23422968935792,3.32381811093384,57.49772,54.16389,42.9514875422286,1.33866655825296,14.5462324577714,146.74555,148.17226,12.3202461834451,11.9109267635565,134.425303816555,84.19947,83.0727,61.2661738282197,1.37432231750071,22.9332961717803,55.54996,51.86629,1165698.27704021,4.76538063872287e-05,-1165642.72708021,63.34305,58.97359,59.3606598568194,1.0670880369724,3.98239014318064,205.04024,196.21018,139.939230182904,1.46520914637023,65.1010098170961,219.80975,218.33016,148.811537513525,1.47710153172782,70.9982124864748,424.84999,414.54034,274.843794706284,1.54578709136956,150.006195293716
"APR1978",69.25408,70.9718,47.6228281065858,1.45422022910947,21.6312518934142,79.9857,81.48898,54.2399345511633,1.47466439002708,25.7457654488367,149.23978,152.46078,101.862762657749,1.46510634608875,47.3770173422509,53.6305,54.96071,36.317594462755,1.47670848781023,17.312905537245,43.22224,44.03457,27.0703813628391,1.59666165838851,16.1518586371609,96.85274,98.99528,63.387975825594,1.52793552307903,33.4647641744059,26.73726,27.40042,30.5777464970006,0.874402566017175,-3.84048649700058,39.56859,40.31226,13.4879137130949,2.93363309120108,26.0806762869051,66.30585,67.71268,44.0656602100955,1.50470569790327,22.2401897899045,16.94246,17.36269,11.6369258535847,1.45592231257372,5.3055341464153,20.31023,20.69195,13.7277910435331,1.47949731574388,6.58243895646692,37.25269,38.05464,25.3647168971178,1.46868148188293,11.8879731028822,16.70266,17.18027,13.6334415016278,1.22512426506585,3.0692184983722,17.45091,17.77889,14.101580874284,1.2375144429249,3.34932912571602,34.15357,34.95916,27.7350223759118,1.23142392088578,6.41854762408822,4.01064,4.12532,2.68457921931835,1.49395479602139,1.32606078068165,6.25985,6.3775,4.30615211089559,1.45369922817197,1.95369788910441,10.27049,10.50282,6.99073133021393,1.46915816312536,3.27975866978607,0.70843,0.726,0.229920207983577,3.08119937004669,0.478509792016423,1.77155,1.80899,1.19047059101216,1.48810899939477,0.581079408987844,2.47998,2.53499,1.42039079899573,1.74598427542155,1.05958920100427,3.47809,3.57755,2.69294919949317,1.29155425607531,0.785140800506831,3.34357,3.41424,2.39522883609187,1.39592925302931,0.948341163908128,6.82166,6.99179,5.08817803558504,1.34068815051116,1.73348196441496,14.6828,14.83609,12.1331986763647,1.21013430931465,2.54960132363533,53.85351,55.7309,41.8234047662878,1.28764050418509,12.0301052337122,146.50337,148.73629,17.6250142320293,8.31224123120225,128.878355767971,81.89932,82.39138,62.0783258686595,1.3192900880297,19.8209941313404,50.72648,49.99653,1995855.44086885,2.54159088685889e-05,-1995804.71438885,55.71129,55.08878,35.7674339100389,1.55759818107509,19.9438560899611,191.46412,193.21106,137.229091286997,1.39521524338872,54.2350287130031,211.91265,213.56891,150.787599562435,1.40537186489434,61.1250504375654,403.37677,406.77997,275.915448131263,1.46195790316206,127.461321868737
"MAY1978",65.85797,66.97763,48.148384687992,1.36781265720062,17.709585312008,73.56293,75.11036,52.9625377143434,1.38896157878171,20.6003922856566,139.4209,142.08799,101.110922402335,1.37889059547121,38.3099775976646,54.41062,55.33566,39.2338831463839,1.38682729407616,15.1767368536161,45.85505,46.81964,31.5745254020708,1.45227994454645,14.2805245979292,100.26567,102.1553,70.8084085484547,1.41601360707588,29.4572614515453,26.93366,27.39156,29.729138173421,0.905968408599202,-2.79547817342098,39.73494,40.57079,17.6634702675476,2.2495545551433,22.0714697324524,66.6686,67.96235,47.3926084409686,1.40672991407597,19.2759915590314,16.63131,16.91406,12.025319034022,1.38302442978408,4.60599096597795,23.30711,23.79739,17.1030334769791,1.36274714256811,6.20407652302086,39.93842,40.71145,29.1283525110012,1.37111839692671,10.8100674889988,16.72213,17.20029,11.6194869951244,1.43914529161371,5.10264300487565,16.54403,16.89204,10.8565708739154,1.52387251850854,5.68745912608458,33.26616,34.09233,22.4760578690398,1.48007093565208,10.7901021309602,4.30419,4.42727,3.14060426198269,1.37049740780863,1.16358573801731,6.3148,6.44764,4.58914915808567,1.37602849296669,1.72565084191433,10.61899,10.87491,7.72975342006836,1.37378120916904,2.88923657993164,0.91692,0.93251,0.0913527482197355,10.0371364613409,0.825567251780264,1.70165,1.73761,1.72670161331108,0.985491637282341,-0.0250516133110847,2.61857,2.67012,1.81805436153082,1.44031446771214,0.80051563846918,1.97159,2.02797,1.39061244287626,1.4177853866474,0.580977557123741,3.63916,3.71608,2.87096695738401,1.26757293066025,0.76819304261599,5.61075,5.74405,4.26157940026027,1.31658933766606,1.34917059973973,14.23603,14.77912,12.0367078710061,1.18271791195428,2.1993221289939,50.01112,51.15039,39.8790695996277,1.2540693777988,10.1320504003723,145.22867,147.44217,44.1488257720212,3.28952508838948,101.079844227979,83.37662,83.3289,65.2927088478939,1.27696677732018,18.0839111521061,51.19497,50.45828,55686.2884798464,0.000919346061616733,-55635.0935098464,54.36066,53.75325,28.3007310316961,1.92082176036787,26.0599289683039,187.7484,188.23254,139.771669856939,1.34325074739513,47.9767301430606,210.65967,212.67957,155.984091049924,1.35052022665938,54.6755789500764,398.40807,400.91211,284.725746953659,1.39926955768016,113.682323046341
"JUN1978",59.41959,60.93588,44.7157979196244,1.32882767980134,14.7037920803756,79.55592,80.76908,60.3176396154584,1.3189494898539,19.2382803845416,138.97551,141.70496,105.033437535083,1.32315492343645,33.9420724649172,48.91946,50.16781,36.2100869552002,1.35098985154397,12.7093730447998,45.73253,46.42991,32.9930668838196,1.3861254596622,12.7394631161805,94.65199,96.59772,69.2031538390197,1.36774098793502,25.4488361609803,25.75538,26.41261,30.5536670510408,0.842955444823526,-4.79828705104077,40.79591,41.41801,18.3444733316562,2.22388014430485,22.4514366683438,66.55129,67.83062,48.898140382697,1.36101883382767,17.653149617303,16.51294,16.93432,12.1814051473535,1.35558581298706,4.3315348526465,24.11754,24.48531,18.142595749127,1.32933238074053,5.97494425087304,40.63048,41.41963,30.3240008964805,1.339878604367,10.3064791035195,16.93764,17.42197,12.9574565130271,1.30717320818105,3.98018348697291,16.86207,17.11921,12.4237175775722,1.35724833526802,4.43835242242776,33.79971,34.54118,25.3811740905993,1.33168425855125,8.41853590940068,4.74762,4.88337,3.59656829503786,1.32004166486988,1.15105170496214,6.21915,6.31399,4.56195964429005,1.36326282670741,1.65719035570995,10.96677,11.19736,8.15852793932791,1.34420940659344,2.80824206067209,0.6749,0.69212,0.448388540082942,1.50516781690085,0.226511459917058,1.01571,1.03718,0.515193262900827,1.97151258205704,0.500516737099173,1.69061,1.7293,0.963581802983769,1.75450594310204,0.727028197016231,3.78425,3.89246,3.12729305277173,1.21007207707829,0.656956947228271,2.43973,2.4913,1.73887213102945,1.40305313798757,0.700857868970551,6.22398,6.38376,4.86616518380118,1.27903179709534,1.35781481619882,11.2296,11.50603,9.64623227456559,1.16414364493475,1.58336772543441,51.10859,53.13287,41.9362421066759,1.2187212642943,9.17234789332406,153.75416,152.94689,81.5754577130994,1.8848090382864,72.1787022869007,76.50223,76.78568,61.5682423658368,1.24255991498711,14.9339876341632,51.75481,51.01006,736.381170357687,0.0702826363347406,-684.626360357687,49.14095,48.59186,30.8203485074876,1.59443200287179,18.3206014925124,176.75177,178.51041,136.213533626283,1.29760799308634,40.5382363737165,216.73857,215.46298,166.552301173532,1.30132437962642,50.186268826468,393.49034,393.97339,292.828181669992,1.34375843798891,100.662158330008
"JUL1978",58.54767,60.0118,46.8432270880263,1.24986414556749,11.7044429119737,73.10698,74.2661,58.4915393715516,1.24987273006456,14.6154406284484,131.65465,134.2779,105.334766459578,1.24986891246892,26.3198835404221,46.61166,47.77729,36.4770781302304,1.27783425617554,10.1345818697696,43.45173,44.14066,33.314352241097,1.30429460808778,10.137377758903,90.06339,91.91795,69.7914303713274,1.2904648825911,20.2719596286726,23.91668,24.51478,26.9406179024527,0.887755436293188,-3.02393790245273,38.47509,39.08511,21.3543213537906,1.80174726054547,17.1207686462094,62.39177,63.59989,48.2949392562434,1.29189043325972,14.0968307437566,15.00898,15.38432,11.5046090785078,1.3046058234207,3.50437092149218,24.57374,24.96336,19.4148668411134,1.2657176688929,5.15887315888662,39.58272,40.34768,30.9194759196212,1.28018728722634,8.6632440803788,15.64219,16.08948,12.7903194490389,1.2229710182239,2.85187055096111,21.4725,21.81295,17.9769850447845,1.19444389292795,3.49551495521547,37.11469,37.90243,30.7673044938234,1.2063029443301,6.34738550617658,4.52058,4.64985,3.53170786612375,1.27999828167033,0.988872133876248,6.85483,6.96351,5.33928065227774,1.28384897637395,1.51554934772226,11.37541,11.61336,8.87098851840149,1.28231594217527,2.50442148159851,0.93575,0.95915,0.382498202323801,2.44641672644476,0.553251797676199,1.15554,1.17997,1.07137280903649,1.07856013355352,0.0841671909635122,2.09129,2.13912,1.45387101136029,1.43842884524076,0.637418988639711,2.97782,3.06298,2.45458408098866,1.21316683468451,0.523235919011337,3.27999,3.34932,2.629045955659,1.24759705814189,0.650944044341,6.25781,6.4123,5.08363003664766,1.23097274091303,1.17417996335234,8.82441,8.98176,7.79255985070907,1.13241478654759,1.03185014929094,44.56238,46.4478,37.9927658916942,1.17291750032187,6.56961410830576,150.37121,152.66308,99.7422133675559,1.50759848737137,50.6289966324441,74.09761,74.26128,62.2567237257751,1.1901944973266,11.840886274225,53.17478,52.4096,162.167072638417,0.327901214068058,-108.992292638417,49.50136,48.94824,36.1527672651892,1.36922741312983,13.3485927348108,168.16135,169.65732,136.502631236581,1.23192753485132,31.6587187634191,212.3704,214.05444,172.131912641299,1.23376541131308,40.2384873587011,380.53175,383.71176,300.516426067003,1.26625940212385,80.0153239329971
"AUG1978",60.71905,61.43135,51.3978542018156,1.18135379273976,9.32119579818441,73.07991,75.21557,61.6958279648475,1.18451947904223,11.3840820351525,133.79896,136.64692,113.093682166663,1.18308076487265,20.7052778333369,49.05654,49.63203,40.6563873203853,1.20661335729166,8.40015267961471,51.70427,53.21526,42.6694497994439,1.21173978673317,9.03482020055612,100.76081,102.84729,83.3258371198292,1.20923849651937,17.4349728801708,25.15086,25.4459,28.3283918178289,0.88783225541843,-3.17753181782887,37.87278,38.97956,23.2412742894829,1.62954834267147,14.6315057105171,63.02364,64.42546,51.5696661073118,1.22210680730128,11.4539738926882,15.88264,16.06896,12.8404638888111,1.23692104409403,3.04217611118886,28.26787,29.09314,23.5599279001643,1.19982837467864,4.7079420998357,44.15051,45.1621,36.4003917889754,1.21291304379234,7.75011821102456,16.49963,16.85679,14.3617817913307,1.14885675327275,2.13784820866926,21.21943,21.83954,18.6677325119892,1.13669027485646,2.55169748801076,37.71906,38.69633,33.02951430332,1.14198046188674,4.68954569668001,4.68542,4.78684,3.83928710811579,1.22038802206159,0.846132891884209,6.21913,6.40087,5.00043023006594,1.24371898293999,1.21869976993406,10.90455,11.18771,8.83971733818173,1.23358582439051,2.06483266181827,0.73335,0.74195,0.559772284062486,1.31008629916042,0.173577715937514,0.97535,1.00576,0.631315859865627,1.54494772269399,0.344034140134373,1.7087,1.74771,1.19108814392811,1.43457057205258,0.517611856071887,3.35938,3.4321,2.89952765463971,1.15859560595135,0.459852345360295,2.86439,2.9537,2.3406531410003,1.22375671551911,0.523736858999705,6.22377,6.3858,5.24018079564,1.18770138716939,0.98358920436,14.30055,14.4134,5.57006907125265,2.56739186122587,8.73048092874735,49.63171,50.1029,33.7783822890039,1.46933353928429,15.8533277109961,150.27256,155.34752,92.4014569493231,1.62630076366021,57.8711030506768,76.18693,74.95425,52.762316555973,1.44396484030751,23.424613444027,57.63003,56.49218,115.175508828635,0.500367053604648,-57.5454788286346,50.26824,50.67083,33.0023640696621,1.52317088236142,17.2658759303379,176.08688,175.72798,150.199754583175,1.17235131634312,25.8871254168246,222.20314,226.2531,189.343540101652,1.17354486918702,32.8595998983477,398.29002,401.98108,332.690097763849,1.19718026679205,65.5999222361507
"SEP1978",59.13971,60.80041,52.4245140697259,1.1280926690392,6.71519593027409,75.17699,76.8352,66.6626029744114,1.12772359082433,8.51438702558865,134.3167,137.63561,119.087117044137,1.12788606638465,15.2295829558627,42.214,43.39941,36.5735908831426,1.15422081837354,5.64040911685736,46.51125,47.53717,40.2666912822549,1.15508000580363,6.24455871774514,88.7252499999999,90.93658,76.8402821653975,1.15467105923714,11.8849678346025,25.07393,25.77803,22.9401164009246,1.09301668578235,2.13381359907536,37.41539,38.24067,146.086004943789,0.256118921277891,-108.670614943789,62.48932,64.0187,53.8331673545663,1.16079590094376,8.65615264543366,17.82387,18.32438,15.2744452329614,1.16690784694014,2.54942476703865,29.23637,29.88125,25.4476064812778,1.14888486748291,3.78876351872224,47.06024,48.20563,40.7220517142391,1.15564511165199,6.33818828576089,15.19618,15.63072,13.778531995002,1.10288817455388,1.41764800499797,20.16728,20.61212,18.4626373997705,1.09232931153437,1.70464260022951,35.36346,36.24284,32.2411693947725,1.09684172949799,3.12229060522748,4.20257,4.32274,3.55846508821946,1.18100638781392,0.644104911780536,6.88116,7.03294,5.85932360025961,1.17439494205357,1.02183639974039,11.08373,11.35568,9.41778868847907,1.1768930442832,1.66594131152093,0.96542,0.99253,0.906128673208964,1.06543367243977,0.0592913267910364,1.62142,1.65569,1.26675022883326,1.2799839803411,0.354669771166738,2.58684,2.64822,2.17287890204223,1.19051273293174,0.413961097957775,3.41628,3.51396,3.05862818362116,1.11693209991788,0.357651816378838,2.28496,2.33326,1.90572527025247,1.19899758672838,0.379234729747532,5.70124,5.84722,4.96435345387363,1.14843555217677,0.736886546126369,13.63008,13.9545,9.68366035220669,1.4075338770937,3.94641964779331,46.79911,48.60424,38.6103092822112,1.21208845176388,8.18880071778877,151.80444,154.11816,113.396763557417,1.33870169868768,38.4076764425828,71.4422,72.01512,59.0343021601224,1.2101811554615,12.4078978398776,53.8603,53.08526,78.7934865764775,0.683562846882309,-24.9331865764775,49.79065,49.23431,39.7602867890726,1.25227089694142,10.0303632109274,168.03196,169.85367,149.481538505265,1.12409841161811,18.5504214947345,219.29482,221.15792,194.928767645423,1.1249997763229,24.3660523545771,387.32678,391.01159,339.278808717508,1.14161795563984,48.0479712824923
"OCT1978",54.00434,55.28323,49.5423601861094,1.09006393310954,4.46197981389059,71.82134,73.33214,65.9975966446855,1.0882417489635,5.82374335531449,125.82568,128.61537,115.539956830795,1.08902308302113,10.2857231692051,42.8356,43.85,38.7159680534269,1.10640653336856,4.11963194657314,45.55975,46.51812,41.1025565350696,1.10844078423996,4.4571934649304,88.3953500000001,90.36812,79.8185245884965,1.10745407104079,8.57682541150355,21.53826,22.04832,21.8340202234782,0.986454156382973,-0.295760223478243,31.7842,32.45279,25.8107408818953,1.23143307452653,5.97345911810474,53.32246,54.50111,47.6447611053735,1.11916732843028,5.6776988946265,17.32571,17.73601,15.4450931825372,1.12176144198269,1.8806168174628,28.27687,28.87168,25.4730997585671,1.11006788604476,2.80377024143286,45.60258,46.60769,40.9181929411043,1.11448176769776,4.68438705889566,15.33077,15.76916,14.2997506114267,1.0721005153579,1.03101938857325,20.26627,20.69258,19.0318972245261,1.06485810431359,1.2343727754739,35.59704,36.46174,33.3316478359528,1.06796520157649,2.26539216404716,4.43523,4.56206,3.92853951946964,1.12897680627094,0.506690480530355,6.29734,6.42981,5.54335081952059,1.13601686146659,0.753989180479413,10.73257,10.99187,9.47189033899023,1.13309694431536,1.26067966100977,1.28345,1.31385,1.24694714340122,1.02927378020147,0.0365028565987842,1.70606,1.74212,1.43992054132453,1.18482926733628,0.266139458675468,2.98951,3.05597,2.68686768472575,1.11263759544049,0.302642315274253,4.45186,4.57916,4.13624779199068,1.07630398948063,0.315612208009316,3.45455,3.52758,3.10224272683232,1.11356534745668,0.352307273167681,7.90641,8.10674,7.238490518823,1.09227331022126,0.667919481176997,14.12436,14.26902,11.3178547073149,1.24797148976221,2.80650529268509,48.28419,49.48121,42.3403975928959,1.14038111933322,5.94379240710412,144.04139,146.23679,117.941453176218,1.22129570325699,26.0999368237825,67.0475,67.7477,58.4452259084127,1.14718523126367,8.60227409158726,51.00064,50.26674,67.4624871833145,0.755985172343512,-16.4618471833145,45.87354,45.36097,39.1429332761055,1.17194947237138,6.73060672389446,161.20523,162.58988,148.176094586699,1.08793007704544,13.0291354133008,209.16639,210.77255,192.134869580819,1.08864356822027,17.0315204191807,370.37162,373.36243,336.650351844261,1.10016703672224,33.721268155739
